JOBMAP_LINK_CD	JOB_DIC_VFCL_CD	JOB_DIC_VFCL_SEQNO	VFCL_JOB_NM	IND_CLCD	IND_CD_KOR_NM	GED	SVP	FD	FP	FT	STR	D1	CB	D2	CK	D3	RH	D4	TA	D5	HE	D6	VP	Factor1	Factor2	Factor3	IND1	OCC1
0330	5103	1	방카슈랑스은행사무원	K641	은행 및 저축기관	14	4	5	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0.2894355148	-1.466448632	0.0709976443	64	510
0251	3123	20	물류관리사무원	H521	보관 및 창고업	14	1	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2873174218	-0.816976068	-0.370352216	52	312
2271	7911	1	건축모형제작원	C339	그외 기타 제품 제조업	14	4	6	0	7	3	0	0	1	1	4	1	0	0	0	0	7	1	0.2873000569	1.3945852077	2.2212902506	33	791
2271	7911	35	지리모형제작원	C339	그외 기타 제품 제조업	14	4	6	0	7	3	0	0	1	1	4	1	0	0	0	0	7	1	0.2873000569	1.3945852077	2.2212902506	33	791
1591	8543	33	항공기조정석설치원	C313	항공기,우주선 및 부품 제조업	12	10	5	0	4	4	1	1	4	1	7	1	0	0	0	0	0	0	0.2867524798	2.7836332562	0.0162106857	31	854
0241	3121	26	신문판매지국관리원	J581	서적, 잡지 및 기타 인쇄물 출판업	14	2	5	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2861472061	-0.248371637	-0.440539199	58	312
2213	2362	1	산업위생관리원	O842	사회 및 산업정책 행정	14	2	5	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2861472061	-0.248371637	-0.440539199	84	236
0321	3203	12	단기상품예탁관리사무원	K641/K649/K661		16	1	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2850477984	-0.905830185	-0.299632619	64	320
0321	3203	15	대용증권관리사무원	K661	금융지원 서비스업	16	1	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2850477984	-0.905830185	-0.299632619	66	320
0321	3203	82	카드정산사무원	K649	기타 금융업	16	1	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2850477984	-0.905830185	-0.299632619	64	320
2012	2212	17	방송통신기기설계원	C264	통신 및 방송 장비 제조업	14	2	6	0	7	1	0	0	0	0	0	0	0	0	0	0	1	1	0.2813447625	-0.718207426	1.6963299649	26	221
0272	3132	3	버스표관리원	H492	육상 여객 운송업	12	1	6	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2808404669	-0.09575516	-0.518159009	49	313
0856	2396	5	제도사(일반)	C	제조업	12	2	5	7	7	2	0	0	0	0	0	0	0	0	0	0	1	1	0.2804583803	-0.206171579	1.5793597159		239
1436	7736	2	건물도장반장	F424	실내건축 및 건축마무리 공사업	12	15	2	5	7	3	1	1	4	1	0	0	0	0	0	0	0	0	0.279060417	2.0954929318	-0.536500757	42	773
0863	2833	6	디스크자키	J601	라디오 방송업	12	10	5	4	0	2	0	0	0	0	0	0	4	1	1	1	0	0	0.2777771024	-0.687801335	0.8416599893	60	283
0299	3999	12	편집보조원	J581	서적, 잡지 및 기타 인쇄물 출판업	16	1	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2765969933	-1.359769555	-0.212043444	58	399
1732	8322	22	미완성타이어검사원	C221	고무제품 제조업	12	4	5	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2749375716	0.357355128	-0.37427956	22	832
2141	8113	18	배양반장	C105	낙농제품 및 식용빙과류 제조업	12	4	5	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2749375716	0.357355128	-0.37427956	10	811
0251	3123	13	기내식공급계획사무원	H529	기타 운송관련 서비스업	14	4	4	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2668190595	-0.267405309	-0.441403969	52	312
1529	7539	1	농기계수리원	S951	기계 및 장비 수리업	12	2	6	2	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0.265266162	0.93985583	-0.454220527	95	753
0921	8710	4	열차기관사(일반)	H491	철도운송업	12	10	5	2	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0.2633345516	0.2807680312	0.3076725507	49	871
1425	7723	5	암석조각원	C239	기타 비금속 광물제품 제조업	12	10	5	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.263103768	1.3834093344	-0.429185975	23	772
1841	7221	1	한복제조원	C141	봉제의복 제조업	12	10	5	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.263103768	1.3834093344	-0.429185975	14	722
1842	7222	1	양복사	C141	봉제의복 제조업	12	10	5	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.263103768	1.3834093344	-0.429185975	14	722
1842	7222	2	양장사	C141	봉제의복 제조업	12	10	5	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.263103768	1.3834093344	-0.429185975	14	722
2279	7999	15	유리인공식성형원	C231	유리 및 유리제품 제조업	12	10	5	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.263103768	1.3834093344	-0.429185975	23	799
0251	3123	38	자재관리사무원	C	제조업	14	4	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.26152426	-1.144526409	-0.307564142		312
0243	3127	6	기숙사사감	I559	기타 숙박업	14	0.25	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2599674253	-0.844674808	-0.363398864	55	312
0319	2729	7	위험평가사정원	K651	보험업	16	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2593135047	-1.429705928	-0.237210618	65	272
0321	3203	3	공시원	K661	금융지원 서비스업	16	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2593135047	-1.429705928	-0.237210618	66	320
1119	4129	5	무인경비관제원	N753	경비, 경호 및 탐정업	14	2	5	5	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.2582123851	-1.324050119	1.5333187837	75	412
0321	3203	32	수출업무사무원	K641	은행 및 저축기관	16	2	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.258143289	-0.861101497	-0.307397601	64	320
0321	3203	48	외화대출사무원	K641	은행 및 저축기관	16	2	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.258143289	-0.861101497	-0.307397601	64	320
0321	3203	49	외환매매사무원	K641	은행 및 저축기관	16	2	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.258143289	-0.861101497	-0.307397601	64	320
1415	2315	2	광산측량사	M729	기타 과학기술 서비스업	14	4	5	2	7	3	0	0	1	1	0	0	0	0	0	0	4	1	0.2556814531	1.0216471984	1.5416559596	72	231
2271	7911	27	음식물모형제작원	C339	그외 기타 제품 제조업	12	2	7	2	4	3	0	0	0	0	1	1	0	0	0	0	4	1	0.2514799398	0.5893241023	2.1064052876	33	791
0721	2472	1	보육교사	Q871/Q872		12	2	5	6	4	2	0	0	0	0	0	0	1	1	0	0	0	0	0.2502688914	-0.640039552	0.0585731714	87	247
1939	7619	27	전기장비수리원	C281	전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업	12	2	6	2	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2481780356	0.4541222075	-0.346741461	28	761
0453	2132	13	임목조사원	C20	화학물질 및 화학제품 제조업;의약품 제외	14	2	4	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2457362016	-0.131459497	-0.347360173	20	213
0321	3203	73	지로자료처리원	K661	금융지원 서비스업	12	0.5	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2456194205	-1.27046352	-0.374014245	66	320
1416	2316	2	콘크리트재료시험원	C233	시멘트, 석회, 플라스터 및 그 제품 제조업	14	4	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2442407714	-1.214462782	-0.332731316	23	231
0882	2899	5	불꽃연출가	R901	창작 및 예술관련 서비스업	14	4	4	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2437776489	0.1678069976	-0.287388613	90	289
0911	2371	2	교관조종사	H511/H512		16	15	2	6	4	3	0	0	0	0	1	1	4	1	0	0	7	1	0.2415235178	0.1830536518	2.6209423394	51	237
2225	2395	29	전자제품에너지분석원	C265	영상 및 음향기기 제조업	14	1	6	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2413158445	-0.490878867	-0.308009733	26	239
2121	7101	3	제빵반장	C107	기타 식품 제조업	12	4	5	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2403705943	0.2174823821	-0.424613909	10	710
2132	7105	2	도시락제조반장	C106	곡물가공품, 전분 및 전분제품 제조업	12	4	5	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2403705943	0.2174823821	-0.424613909	10	710
1962	8632	25	반도체포장검사원	C261	반도체 제조업	12	0.5	5	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2398614986	-0.765314841	-0.194831714	26	863
0299	3999	13	편집자료관리원	J581	서적, 잡지 및 기타 인쇄물 출판업	16	1	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2389601158	-0.828096777	-0.27295929	58	399
2225	2395	25	가스품질검사원	D352	가스 제조 및 배관공급업	14	4	5	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2384828495	-0.709314102	-0.153548786	35	239
0879	2839	2	무대기계조정원	R901	창작 및 예술관련 서비스업	14	2	5	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2373715019	-0.337035073	-0.224101843	90	283
1436	7736	3	건물외벽그래픽공	F424	실내건축 및 건축마무리 공사업	12	15	2	8	7	3	1	1	0	0	4	1	0	0	0	0	7	1	0.2363838954	1.644267191	2.0402964073	42	773
1923	7623	5	도로조명수선원	F423	전기 및 통신 공사업	12	2	5	7	4	3	0	0	0	0	1	1	0	0	0	0	0	0	0.2335367461	0.408066037	0.2882278499	42	762
1531	7521	8	항공기엔진오일분석원	C313	항공기,우주선 및 부품 제조업	12	4	6	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2320058946	0.0119068056	-0.301355579	31	752
0262	3126	31	예인선파송원	H501	해상 운송업	14	2	4	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2315226132	-0.872941393	-0.36194585	50	312
1526	7536	3	광산용기기수리원	S951	기계 및 장비 수리업	12	1	6	2	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0.2287995001	0.9029241767	-0.444949391	95	753
1932	7612	5	비디오테이프검사원	C182	기록매체 복제업	12	0.5	6	5	4	3	0	0	0	0	0	0	0	0	0	0	1	1	0.2285325144	0.1531915787	1.439171547	18	761
0251	3123	21	발전연료관리원	D351	전기업	16	4	4	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2272944371	-0.662529016	-0.231254693	35	312
0262	3126	49	전동차운전계획사무원	H492	육상 여객 운송업	14	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2271022561	-1.232360763	-0.32259541	49	312
0251	3123	40	자재구매사무원	C	제조업	14	4	5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2238873825	-0.612853631	-0.368479989		312
0251	3123	41	제품관리사무원	H521	보관 및 창고업	14	4	5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2238873825	-0.612853631	-0.368479989	52	312
2224	2361	4	광업안전보안원	B051/B061/B062		14	4	5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2238873825	-0.612853631	-0.368479989	05	236
0846	2846	3	합창단원	R901	창작 및 예술관련 서비스업	12	2	6	4	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0.2232240478	-0.661762836	0.4899041542	90	284
2331	6201	7	산림묘포관리원	A020	임업	12	4	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2230871056	0.1475460091	-0.449781083	02	620
1152	9922	2	자동판매기관리원	G479	무점포 소매업	12	0.5	5	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2221961313	0.0026911536	-0.420344414	47	992
0321	3203	31	수입업무사무원	K641	은행 및 저축기관	16	1	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2216766271	-0.89803315	-0.298126465	64	320
1524	7534	2	가스설비정비원	D352	가스 제조 및 배관공급업	14	4	5	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2208174822	0.0586918919	-0.379061486	35	753
0862	2832	5	성우	J601/R901		12	4	6	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0.2195873887	-0.737430689	-0.075302994	60	283
0241	3121	42	증권정보제공원	K661	금융지원 서비스업	16	1	3	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2188163948	-1.561157581	-0.179700746	66	312
1591	8543	34	항공기착륙장치설치원	C313	항공기,우주선 및 부품 제조업	12	4	5	0	7	3	1	1	4	1	0	0	0	0	0	0	0	0	0.2180827185	1.9601386474	-0.48905692	31	854
1922	7622	10	전기수리원	S951	기계 및 장비 수리업	12	4	5	0	7	3	1	1	4	1	0	0	0	0	0	0	0	0	0.2180827185	1.9601386474	-0.48905692	95	762
0954	9210	22	하역반장	H529	기타 운송관련 서비스업	12	10	5	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2172065862	0.2526542864	-0.551223788	52	921
0241	3121	43	키워드에디터	M713	광고업	14	1	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2154954454	-1.263118403	-0.281256887	71	312
1219	4229	3	패션어드바이저	G471	종합 소매업	12	10	5	3	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0.2150060589	-0.299148452	1.360212194	47	422
1020	2745	5	부동산중개인	L682	부동산 관련 서비스업	12	0.5	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2111385485	-1.161972472	-0.388679439	68	274
0242	3122	4	마권투표관리원	R911	스포츠 서비스업	12	4	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2088735172	-0.593935887	-0.46436676	91	312
1271	2861	1	경륜선수관리원	R911	스포츠 서비스업	12	4	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2088735172	-0.593935887	-0.46436676	91	286
0159	1490	8	종묘원관리자	A020	임업	12	10	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2086696758	-0.449648877	-0.499303767	02	149
0321	3203	4	교환어음처리원	K661	금융지원 서비스업	12	0.5	5	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2079825429	-0.738790743	-0.434930091	66	320
1540	7510	7	자동차엔진정비원	S952	자동차 및 모터사이클 수리업	12	1	6	0	4	3	1	1	4	1	0	0	0	0	7	1	0	0	0.2074872924	1.6377738921	0.3974774533	95	751
0532	4112	1	가스생산기지소방대원	D352	가스 제조 및 배관공급업	12	4	5	2	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0.206752514	0.9692563453	-0.560760384	35	411
0242	3122	2	교육훈련사무원	P856	기타 교육기관	14	4	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2066038938	-0.682790004	-0.393647163	85	312
0243	3127	19	협회사무원	S941/S942/S949		14	4	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2066038938	-0.682790004	-0.393647163	94	312
2224	2361	14	안전관리사무원	P856	기타 교육기관	14	4	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2066038938	-0.682790004	-0.393647163	85	236
1970	8640	22	막검사원	C262	전자부품 제조업	12	4	5	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0.2058036169	0.0776096362	-0.474948258	26	864
2290	9300	25	포장반장	N759	기타 사업지원 서비스업	12	2	5	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2050741479	-0.388053702	-0.345155789	75	930
0842	2842	2	사진사(일반)	M733	사진 촬영 및 처리업	14	2	5	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0.2028045245	-0.476907819	-0.274436192	73	284
2063	7802	14	통신전기원	D351	전기업	12	2	5	2	3	3	1	1	4	1	0	0	0	0	0	0	0	0	0.2027577825	1.59093578	-0.574195654	35	780
1552	8510	19	밀링기조작원	C259	기타 금속가공제품 제조업	12	4	6	0	7	3	0	0	1	1	4	1	0	0	0	0	0	0	0.2026647426	1.5191633549	0.3030628259	25	851
0272	3132	4	버스표매표사무원	H492	육상 여객 운송업	12	2	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2024673701	-1.098777958	-0.40107999	49	313
1962	8632	28	브라운관검사원	C262	전자부품 제조업	12	0.5	5	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0.202224621	-0.233642063	-0.255747561	26	863
1970	8640	31	반도체검사원	C261	반도체 제조업	12	0.5	5	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0.202224621	-0.233642063	-0.255747561	26	864
1526	7536	2	광산기계수리원	S951	기계 및 장비 수리업	12	4	6	2	4	3	0	0	0	0	0	0	0	0	1	1	0	0	0.2009121062	0.2391128089	0.5141270413	95	753
0483	2543	14	화장술강사	P856	기타 교육기관	14	1	5	6	4	3	0	0	0	0	1	1	4	1	0	0	7	1	0.2001577994	0.0101644557	2.6224676798	85	254
1011	2743	9	컴퓨터기술영업원	G465	기계장비 및 관련 물품 도매업	14	0.5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1972621145	-1.28158423	-0.276621319	46	274
0241	3121	40	주택용지매입사무원	F411	건물 건설업	14	2	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1970417412	-0.764450345	-0.376611044	41	312
0262	3126	55	컨테이너부두운영정보관리원	H529	기타 운송관련 서비스업	16	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1959423334	-1.421908893	-0.235704464	52	312
0422	2592	3	인문사회계연구보조원	M702	인문 및 사회과학 연구개발업	16	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1959423334	-1.421908893	-0.235704464	70	259
0283	3910	5	시청률조사원	M714	시장조사 및 여론조사업	16	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1947721178	-0.853304463	-0.305891447	71	391
1661	8414	57	전해설비정비원	C242	1차 비철금속 제조업	12	4	6	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.194369017	0.5435795831	-0.362271426	24	841
1661	8414	58	전해액관리원	C242	1차 비철금속 제조업	12	4	6	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.194369017	0.5435795831	-0.362271426	24	841
1661	8414	69	조액분석원	C242	1차 비철금속 제조업	12	4	6	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.194369017	0.5435795831	-0.362271426	24	841
1273	2863	1	경륜자전거검차위원	R911	스포츠 서비스업	12	4	5	2	6	2	0	0	1	1	0	0	0	0	0	0	0	0	0.1913995278	0.5446161952	-0.340822793	91	286
2271	7911	29	장난감모형제작원	C334	인형,장난감 및 오락용품 제조업	12	2	6	0	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0.1903742855	1.1652590178	-0.375706695	33	791
0863	2833	5	기상캐스터	J602	텔레비전 방송업	14	4	5	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0.188427466	-0.92697882	0.0115879517	60	283
0489	2549	6	동화구연사	P856	기타 교육기관	14	0.5	5	4	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0.1875364917	-1.071833675	0.0410246208	85	254
1415	2315	8	측량사	M729	기타 과학기술 서비스업	14	4	5	2	7	3	0	0	0	0	0	0	0	0	0	0	1	1	0.1867428607	0.3261044571	1.573633502	72	231
1033	5304	1	인터넷쇼핑몰운영자	G479	무점포 소매업	14	1	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1866912515	-1.115448623	-0.229416384	47	530
0251	3123	17	냉동컨테이너관리원	H529	기타 운송관련 서비스업	12	1	5	2	4	3	1	1	4	1	0	0	0	0	0	0	0	0	0.1835746092	1.6239404997	-0.539757343	52	312
2251	8911	35	방부처리반장	C161	제재 및 목재 가공업	14	4	5	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1835624832	-0.247577698	-0.239631807	16	891
0940	8740	15	용강기중기운전원	C241	1차 철강 제조업	12	10	5	2	5	3	0	0	0	0	0	0	0	0	0	0	1	1	0.1831319647	0.5200668515	1.4014711997	24	874
0675	2461	4	일일구(119)구조대원	O844	사법 및 공공질서 행정	12	2	5	2	4	4	1	1	4	1	0	0	0	0	0	0	0	0	0.1824043936	2.1925449304	-0.609944326	84	246
1015	2744	6	회원권딜러	G461	상품 중개업	14	2	5	3	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0.1788653134	-1.008639161	0.0286240704	46	274
1661	8414	67	제강설비점검원	C241	1차 철강 제조업	12	4	6	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1770855283	0.4736432101	-0.3874386	24	841
2242	8922	6	원색분해기조작원	C181	인쇄 및 인쇄관련 산업	12	4	6	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1770855283	0.4736432101	-0.3874386	18	892
1661	8414	12	노황관리원	C241	1차 철강 제조업	12	10	5	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1768816869	0.6179302201	-0.422375607	24	841
1661	8414	31	연제련조정실제어원	C242	1차 비철금속 제조업	12	10	5	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1768816869	0.6179302201	-0.422375607	24	841
1661	8414	35	용련통합제어원	C242	1차 비철금속 제조업	12	10	5	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1768816869	0.6179302201	-0.422375607	24	841
1662	8415	37	스파이럴강관조관원	C241	1차 철강 제조업	12	10	5	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1768816869	0.6179302201	-0.422375607	24	841
1812	2395	8	염색시험원	C134	섬유제품 염색, 정리 및 마무리 가공업	16	1	5	0	7	2	0	0	0	0	0	0	0	0	0	0	1	1	0.1760813003	-0.413014432	1.7315762008	13	239
2263	7301	6	원목검척원	C161	제재 및 목재 가공업	12	2	5	5	4	3	0	0	1	1	4	1	0	0	0	0	0	0	0.175732996	1.1192028473	0.2592626157	16	730
1732	8322	37	재생타이어검사원	C221	고무제품 제조업	12	10	5	0	4	4	0	0	1	1	0	0	0	0	0	0	0	0	0.1736164244	1.705272993	-0.565603345	22	832
1632	8412	4	볼트롤링기조작원	C259	기타 금속가공제품 제조업	12	4	6	0	7	2	0	0	0	0	1	1	0	0	0	0	0	0	0.1713630278	0.2919478361	0.395956215	25	841
0242	3122	5	인사사무원	ALL		14	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1713074475	-1.288326088	-0.314189044	LL	312
0954	9210	8	부두노무반장	H529	기타 운송관련 서비스업	12	10	4	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1710327982	0.0820239002	-0.560219614	52	921
0262	3126	7	도선상황실운영원	H529	기타 운송관련 서비스업	16	4	2	5	0	2	1	1	4	1	0	0	0	0	0	0	0	0	0.1702673733	0.4435269163	-0.417370362	52	312
0484	2544	4	예능학원강사	P856	기타 교육기관	14	2	5	6	4	3	0	0	0	0	4	1	7	1	1	1	10	1	0.168275674	-0.031967477	3.5681088424	85	254
0470	2530	1	유치원교사	P851	초등 교육기관	14	2	5	6	0	3	0	0	0	0	1	1	4	1	0	0	7	1	0.1674905067	-0.232649383	2.5125278451	85	253
0470	2530	2	유치원특기교사	P851	초등 교육기관	14	2	5	6	0	3	0	0	0	0	1	1	4	1	0	0	7	1	0.1674905067	-0.232649383	2.5125278451	85	253
1552	8510	55	컴퓨터자동조각기조작원	C259	기타 금속가공제품 제조업	14	4	5	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1662789946	-0.317514071	-0.264798982	25	851
1551	7411	11	자동차금형원형제작원	C301	자동차용 엔진 및 자동차 제조업	14	10	4	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1660751532	-0.173227061	-0.299735989	30	741
1970	8640	43	비디오시험원	C265	영상 및 음향기기 제조업	12	1	5	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1655375858	0.2465601681	-0.34646615	26	864
0842	2842	4	스틸사진사	J591	영화, 비디오물, 방송프로그램 제작 및 배급업	14	2	5	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0.165167647	0.0547649583	-0.335352039	59	284
2224	2361	20	위험물취급원	H529	기타 운송관련 서비스업	12	2	6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1648304926	-0.567105181	-0.461995837	52	236
1970	8640	102	컴퓨터검사원	C263	컴퓨터 및 주변장치 제조업	14	4	5	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1632090943	0.3540314527	-0.27538048	26	864
0251	3123	54	화물검량원	H529	기타 운송관련 서비스업	14	10	4	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1630052529	0.4983184627	-0.310317486	52	312
1940	8610	10	발전전기설비정비반장	D351	전기업	16	10	2	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1605634189	-0.087263242	-0.310936198	35	861
0271	3131	4	세무사무원	M712	회계 및 세무관련 서비스업	12	4	5	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1600978129	-0.682599324	-0.247929404	71	313
0271	3131	5	회계사무원	M712	회계 및 세무관련 서비스업	12	4	5	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1600978129	-0.682599324	-0.247929404	71	313
1011	2743	7	제약영업원	G464	가정용품 도매업	14	1	5	3	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0.1596821401	-0.975634441	0.0630623813	46	274
1932	7612	6	텔레비전수리원	C265	영상 및 음향기기 제조업	12	2	6	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1590725707	-0.061956501	-0.282813306	26	761
0531	4111	12	해양경찰관	O844	사법 및 공공질서 행정	12	2	6	2	5	3	0	0	0	0	1	1	0	0	0	0	0	0	0.1529681915	0.5942904922	0.3002359837	84	411
0299	3999	3	건설자료구축사무원	F411/F412/F421		14	2	5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1509540586	-0.686716938	-0.349937716	41	399
1932	7612	2	가정용전기기구수리원	C285	가정용 기기 제조업	12	4	6	0	4	3	0	0	1	1	4	1	0	0	0	0	0	0	0.1508142766	1.309354236	0.2275613022	28	761
1962	8632	21	반도체조립검사원	C261	반도체 제조업	12	0.5	5	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0.150374155	-0.443451182	-0.331249085	26	863
1411	2311	15	옥외광고판설계원	M713	광고업	14	4	3	5	7	2	1	1	0	0	0	0	0	0	0	0	4	1	0.1502645481	0.4147539894	1.5559127459	71	231
2331	6201	2	무육관리원	A020	임업	12	2	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1501537817	0.0736827025	-0.431238811	02	620
0882	2899	9	애견조련사	S969	그외 기타 개인 서비스업	12	4	5	6	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0.1486827234	-0.012456698	1.3504047032	96	289
0272	3132	1	경리사무원	ALL		14	2	5	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1482660369	-0.853113782	-0.160173688	LL	313
2213	2362	2	상수원수질관리원	D360	수도사업	12	1	5	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1482540971	0.1766237951	-0.371633325	36	236
0182	1521	1	경기장관리자	R911	스포츠 서비스업	16	10	2	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.1463498304	-0.828745138	-0.325521875	91	152
1623	7421	1	금속제관공	F422	건물설비 설치 공사업	12	2	5	0	7	3	1	1	4	1	0	0	0	0	0	0	0	0	0.1451493946	1.8862753408	-0.470514647	42	742
